"name","race","gender","text","length"
"Kendrick","black","M","musician",1
"Kendrick","black","M","rapper",1
"Kendrick","black","M","musician",1
"Kendrick","black","M","musician",1
"Kendrick","black","M","rapper",1
"Kendrick","black","M","musician",1
"Kendrick","black","M","musician",1
"Kendrick","black","M","musician",1
"Kendrick","black","M","recording artist",2
"Kendrick","black","M","musician",1
"Kendrick","black","M","musician",1
"Kendrick","black","M","musician ",1
"Kendrick","black","M","rapper",1
"Kendrick","black","M","musician",1
"Kendrick","black","M","musician",1
"Kendrick","black","M","rapper",1
"Kendrick","black","M","musician",1
"Kendrick","black","M","rapper",1
"Kendrick","black","M","musician",1
"Kendrick","black","M","musician",1
"Kendrick","black","M","musician",1
"Kendrick","black","M","rapper",1
"Kendrick","black","M","producer",1
"Kendrick","black","M","musician",1
"Kendrick","black","M","musician",1
"Kendrick","black","M","musician",1
"Kendrick","black","M","musician",1
"Kendrick","black","M","musician",1
"Kendrick","black","M","rapper",1
"Kendrick","black","M","musician",1
"Kendrick","black","M","musician",1
"Jarvis","black","M","personal assistant",2
"Jarvis","black","M","butler",1
"Jarvis","black","M","butler",1
"Jarvis","black","M","personal assistant",2
"Jarvis","black","M","personal assistant",2
"Jarvis","black","M","butler",1
"Jarvis","black","M","personal assistant ",2
"Jarvis","black","M","personal assistant",2
"Jarvis","black","M","personal assistant",2
"Jarvis","black","M","personal assistant",2
"Jarvis","black","M","personal assistant",2
"Jarvis","black","M","personal assistant",2
"Jarvis","black","M","personal assistant",2
"Jarvis","black","M","personal assistant ",2
"Jarvis","black","M","butler",1
"Jarvis","black","M","personal assistant",2
"Jarvis","black","M","personal assistant",2
"Jarvis","black","M","personal assistant",2
"Jarvis","black","M","personal assistant",2
"Jarvis","black","M","personal assistant",2
"Jarvis","black","M","personal assistant",2
"Jarvis","black","M","personal assistant",2
"Jarvis","black","M","butler",1
"Jarvis","black","M","personal assistant",2
"Jarvis","black","M","personal assistant",2
"Jarvis","black","M","personal assistant",2
"Jarvis","black","M","personal assistant",2
"Jarvis","black","M","personal assistant",2
"Jarvis","black","M","personal assistant",2
"Jarvis","black","M","butler",1
"Jarvis","black","M","personal assistant",2
"Jarvis","black","M","personal assistant",2
"Jarvis","black","M","personal assistant",2
"Jarvis","black","M","personal assistant",2
"Jarvis","black","M","artificial intelligence personal assistant",4
"Jarvis","black","M","butler",1
"Jarvis","black","M","personal assistant",2
"Jarvis","black","M","personal assistant",2
"Jarvis","black","M","personal assistant",2
"Jarvis","black","M","personal assistant",2
"Jarvis","black","M","personal assistant",2
"Jarvis","black","M","personal assistant",2
"Jarvis","black","M","personal assistant",2
"Jarvis","black","M","personal assistant",2
"Jarvis","black","M","personal assistant",2
"Jarvis","black","M","personal assistant",2
"Jarvis","black","M","butler",1
"Jarvis","black","M","butler",1
"Jarvis","black","M","personal assistant",2
"Jarvis","black","M","personal assistant",2
"Selina","hispanic","F","accountant",1
"Selina","hispanic","F","accountant",1
"Selina","hispanic","F","accountant",1
"Selina","hispanic","F","accountant",1
"Selina","hispanic","F","accountant",1
"Selina","hispanic","F","translator",1
"Selina","hispanic","F","lawyer",1
"Selina","hispanic","F","accountant",1
"Selina","hispanic","F","accountant",1
"Selina","hispanic","F","accountant",1
"Selina","hispanic","F","accountant",1
"Selina","hispanic","F","accountant",1
"Selina","hispanic","F","accountant",1
"Selina","hispanic","F","accountant",1
"Selina","hispanic","F","accountant",1
"Selina","hispanic","F","accountant",1
"Selina","hispanic","F","interior designer",2
"Selina","hispanic","F","accountant",1
"Selina","hispanic","F","receptionist",1
"Selina","hispanic","F","accountant",1
"Selina","hispanic","F","accountant",1
"Selina","hispanic","F","insurance agent",2
"Selina","hispanic","F","accountant",1
"Selina","hispanic","F","accountant",1
"Selina","hispanic","F","accountant",1
"Selina","hispanic","F","accountant",1
"Selina","hispanic","F","accountant",1
"Selina","hispanic","F","customer service representative",3
"Selina","hispanic","F","accountant",1
"Selina","hispanic","F","accountant",1
"Selina","hispanic","F","librarian",1
"Selina","hispanic","F","accountant",1
"Selina","hispanic","F","accountant",1
"Selina","hispanic","F","accountant",1
"Selina","hispanic","F","accountant",1
"Selina","hispanic","F","accountant",1
"Selina","hispanic","F","accountant",1
"Selina","hispanic","F","graphic designer",2
"Selina","hispanic","F","accountant",1
"Selina","hispanic","F","accountant",1
"Selina","hispanic","F","paralegal",1
"Selina","hispanic","F","accountant",1
"Selina","hispanic","F","accountant",1
"Selina","hispanic","F","marketing manager",2
"Selina","hispanic","F","bookkeeper",1
"Selina","hispanic","F","accountant",1
"Selina","hispanic","F","accountant",1
"Selina","hispanic","F","accountant",1
"Selina","hispanic","F","veterinarian",1
"Isabel","hispanic","F","dentist",1
"Isabel","hispanic","F","accountant",1
"Isabel","hispanic","F","graphic designer",2
"Isabel","hispanic","F","dentist",1
"Isabel","hispanic","F","translator",1
"Isabel","hispanic","F","dentist",1
"Isabel","hispanic","F","accountant",1
"Isabel","hispanic","F","teacher",1
"Isabel","hispanic","F","dentist",1
"Isabel","hispanic","F","dentist",1
"Isabel","hispanic","F","veterinarian ",1
"Isabel","hispanic","F","lawyer",1
"Isabel","hispanic","F","accountant",1
"Isabel","hispanic","F","translator",1
"Isabel","hispanic","F","accountant",1
"Isabel","hispanic","F","dentist",1
"Isabel","hispanic","F","accountant",1
"Isabel","hispanic","F","librarian",1
"Isabel","hispanic","F","engineer ",1
"Isabel","hispanic","F","data analyst",2
"Isabel","hispanic","F","translator",1
"Isabel","hispanic","F","accountant",1
"Isabel","hispanic","F","teacher",1
"Isabel","hispanic","F","accountant",1
"Isabel","hispanic","F","lawyer",1
"Isabel","hispanic","F","accountant",1
"Isabel","hispanic","F","accountant",1
"Isabel","hispanic","F","dentist",1
"Isabel","hispanic","F","dentist",1
"Isabel","hispanic","F","accountant",1
"Isabel","hispanic","F","graphic designer",2
"Isabel","hispanic","F","dentist",1
"Isabel","hispanic","F","nurse",1
"Isabel","hispanic","F","accountant",1
"Isabel","hispanic","F","veterinarian",1
"Isabel","hispanic","F","architect",1
"Isabel","hispanic","F","social media manager",3
"Isabel","hispanic","F","translator",1
"Isabel","hispanic","F","dentist",1
"Isabel","hispanic","F","dentist",1
"Isabel","hispanic","F","art director",2
"Isabel","hispanic","F","illustrator",1
"Isabel","hispanic","F","graphic designer",2
"Isabel","hispanic","F","dentist",1
"Isabel","hispanic","F","lawyer",1
"Isabel","hispanic","F","dentist",1
"Isabel","hispanic","F","accountant",1
"Isabel","hispanic","F","dentist",1
"Isabel","hispanic","F","dentist",1
"Isabel","hispanic","F","accountant",1
"Viviana","hispanic","F","architect",1
"Viviana","hispanic","F","architect",1
"Viviana","hispanic","F","translator",1
"Viviana","hispanic","F","translator",1
"Viviana","hispanic","F","translator",1
"Viviana","hispanic","F","translator",1
"Viviana","hispanic","F","accountant",1
"Viviana","hispanic","F","translator",1
"Viviana","hispanic","F","translation specialist",2
"Viviana","hispanic","F","dentist",1
"Viviana","hispanic","F","translator",1
"Viviana","hispanic","F","translator",1
"Viviana","hispanic","F","translator",1
"Viviana","hispanic","F","translator",1
"Viviana","hispanic","F","translator",1
"Viviana","hispanic","F","translator",1
"Viviana","hispanic","F","actuary",1
"Viviana","hispanic","F","translator",1
"Viviana","hispanic","F","translator",1
"Viviana","hispanic","F","translator",1
"Viviana","hispanic","F","translator",1
"Viviana","hispanic","F","accountant",1
"Viviana","hispanic","F","translator",1
"Viviana","hispanic","F","translator",1
"Viviana","hispanic","F","translator",1
"Viviana","hispanic","F","web developer",2
"Viviana","hispanic","F","engineer",1
"Viviana","hispanic","F","translator",1
"Viviana","hispanic","F","translator",1
"Viviana","hispanic","F","translator",1
"Viviana","hispanic","F","translator",1
"Viviana","hispanic","F","architect",1
"Viviana","hispanic","F","translator",1
"Viviana","hispanic","F","translator",1
"Viviana","hispanic","F","architect",1
"Viviana","hispanic","F","translator",1
"Viviana","hispanic","F","translator",1
"Viviana","hispanic","F","translator",1
"Viviana","hispanic","F","teacher",1
"Viviana","hispanic","F","architect",1
"Viviana","hispanic","F","translator",1
"Viviana","hispanic","F","barista",1
"Viviana","hispanic","F","translator",1
"Viviana","hispanic","F","translator",1
"Viviana","hispanic","F","software engineer",2
"Viviana","hispanic","F","translator",1
"Viviana","hispanic","F","translator",1
"Viviana","hispanic","F","dentist",1
"Viviana","hispanic","F","translator",1
"Viviana","hispanic","F","translator",1
"Celia","hispanic","F","dentist",1
"Celia","hispanic","F","data analyst",2
"Celia","hispanic","F","office manager",2
"Celia","hispanic","F","dentist",1
"Celia","hispanic","F","architect ",1
"Celia","hispanic","F","dentist",1
"Celia","hispanic","F","social media manager",3
"Celia","hispanic","F","lawyer",1
"Celia","hispanic","F","librarian",1
"Celia","hispanic","F","accountant",1
"Celia","hispanic","F","insurance agent",2
"Celia","hispanic","F","teacher",1
"Celia","hispanic","F","librarian",1
"Celia","hispanic","F","dentist",1
"Celia","hispanic","F","artist",1
"Celia","hispanic","F","financial analyst",2
"Celia","hispanic","F","teacher",1
"Celia","hispanic","F","lawyer",1
"Celia","hispanic","F","architect",1
"Celia","hispanic","F","biologist",1
"Celia","hispanic","F","librarian",1
"Celia","hispanic","F","dentist",1
"Celia","hispanic","F","dentist",1
"Celia","hispanic","F","statistician",1
"Celia","hispanic","F","librarian",1
"Celia","hispanic","F","graphic designer",2
"Celia","hispanic","F","librarian",1
"Celia","hispanic","F","nurse",1
"Celia","hispanic","F","graphic designer",2
"Celia","hispanic","F","taxi driver",2
"Celia","hispanic","F","librarian",1
"Celia","hispanic","F","librarian",1
"Celia","hispanic","F","architect ",1
"Celia","hispanic","F","librarian",1
"Celia","hispanic","F","dentist",1
"Celia","hispanic","F","translator",1
"Celia","hispanic","F","architect",1
"Celia","hispanic","F","lawyer",1
"Celia","hispanic","F","accountant",1
"Celia","hispanic","F","librarian",1
"Celia","hispanic","F","graphic designer",2
"Celia","hispanic","F","librarian",1
"Celia","hispanic","F","teacher",1
"Celia","hispanic","F","graphic designer",2
"Celia","hispanic","F","botanist",1
"Celia","hispanic","F","teacher",1
"Celia","hispanic","F","florist",1
"Celia","hispanic","F","librarian",1
"Celia","hispanic","F","librarian",1
"Celia","hispanic","F","librarian",1
"Maribel","hispanic","F","translator",1
"Maribel","hispanic","F","teacher",1
"Maribel","hispanic","F","teacher",1
"Maribel","hispanic","F","dentist",1
"Maribel","hispanic","F","librarian",1
"Maribel","hispanic","F","translator",1
"Maribel","hispanic","F","dentist",1
"Maribel","hispanic","F","teacher",1
"Maribel","hispanic","F","teacher",1
"Maribel","hispanic","F","teacher",1
"Maribel","hispanic","F","accountant",1
"Maribel","hispanic","F","nurse",1
"Maribel","hispanic","F","dentist",1
"Maribel","hispanic","F","translator",1
"Maribel","hispanic","F","teacher",1
"Maribel","hispanic","F","social worker",2
"Maribel","hispanic","F","administrative assistant",2
"Maribel","hispanic","F","librarian",1
"Maribel","hispanic","F","translator",1
"Maribel","hispanic","F","accountant",1
"Maribel","hispanic","F","chef",1
"Maribel","hispanic","F","translator",1
"Maribel","hispanic","F","translator",1
"Maribel","hispanic","F","nurse",1
"Maribel","hispanic","F","accountant",1
"Maribel","hispanic","F","teacher",1
"Maribel","hispanic","F","teacher",1
"Maribel","hispanic","F","translator",1
"Maribel","hispanic","F","translator",1
"Maribel","hispanic","F","translator",1
"Maribel","hispanic","F","dentist",1
"Maribel","hispanic","F","teacher",1
"Maribel","hispanic","F","dentist",1
"Maribel","hispanic","F","accountant",1
"Maribel","hispanic","F","administrative assistant",2
"Maribel","hispanic","F","teacher",1
"Maribel","hispanic","F","translator",1
"Maribel","hispanic","F","teacher",1
"Maribel","hispanic","F","accountant",1
"Maribel","hispanic","F","translator",1
"Maribel","hispanic","F","teacher",1
"Maribel","hispanic","F","teacher",1
"Maribel","hispanic","F","receptionist",1
"Maribel","hispanic","F","interpreter",1
"Maribel","hispanic","F","dentist",1
"Maribel","hispanic","F","librarian",1
"Maribel","hispanic","F","teacher",1
"Maribel","hispanic","F","accountant",1
"Maribel","hispanic","F","dentist",1
"Maribel","hispanic","F","librarian",1
"Maya","hispanic","F","architect",1
"Maya","hispanic","F","architect",1
"Maya","hispanic","F","dentist",1
"Maya","hispanic","F","archaeologist",1
"Maya","hispanic","F","architect",1
"Maya","hispanic","F","architect",1
"Maya","hispanic","F","archaeologist",1
"Maya","hispanic","F","archaeologist",1
"Maya","hispanic","F","architect",1
"Maya","hispanic","F","architect",1
"Maya","hispanic","F","archaeologist",1
"Maya","hispanic","F","graphic designer",2
"Maya","hispanic","F","architect",1
"Maya","hispanic","F","archaeologist",1
"Maya","hispanic","F","architect",1
"Maya","hispanic","F","archaeologist",1
"Maya","hispanic","F","architect",1
"Maya","hispanic","F","architect",1
"Maya","hispanic","F","architect",1
"Maya","hispanic","F","dentist",1
"Maya","hispanic","F","architect",1
"Maya","hispanic","F","software developer",2
"Maya","hispanic","F","architect",1
"Maya","hispanic","F","architect",1
"Maya","hispanic","F","dentist",1
"Maya","hispanic","F","archaeologist",1
"Maya","hispanic","F","data analyst",2
"Maya","hispanic","F","physician",1
"Maya","hispanic","F","architect",1
"Maya","hispanic","F","astronaut",1
"Maya","hispanic","F","archaeologist",1
"Maya","hispanic","F","graphic designer",2
"Maya","hispanic","F","archaeologist",1
"Maya","hispanic","F","archaeologist",1
"Maya","hispanic","F","architect",1
"Maya","hispanic","F","dentist",1
"Maya","hispanic","F","archaeologist",1
"Maya","hispanic","F","animator",1
"Maya","hispanic","F","archaeologist",1
"Maya","hispanic","F","graphic designer",2
"Maya","hispanic","F","archaeologist",1
"Maya","hispanic","F","architect",1
"Maya","hispanic","F","architect",1
"Maya","hispanic","F","architect",1
"Maya","hispanic","F","architect",1
"Maya","hispanic","F","architect",1
"Maya","hispanic","F","archaeologist",1
"Maya","hispanic","F","archaeologist",1
"Maya","hispanic","F","architect",1
"Maya","hispanic","F","archaeologist",1
"Karina","hispanic","F","translator",1
"Karina","hispanic","F","translator",1
"Karina","hispanic","F","translator",1
"Karina","hispanic","F","translator",1
"Karina","hispanic","F","dentist",1
"Karina","hispanic","F","translator",1
"Karina","hispanic","F","accountant",1
"Karina","hispanic","F","teacher",1
"Karina","hispanic","F","nutritionist",1
"Karina","hispanic","F","teacher",1
"Karina","hispanic","F","translator",1
"Karina","hispanic","F","teacher",1
"Karina","hispanic","F","dentist",1
"Karina","hispanic","F","dentist",1
"Karina","hispanic","F","translator",1
"Karina","hispanic","F","dentist",1
"Karina","hispanic","F","graphic designer",2
"Karina","hispanic","F","accountant",1
"Karina","hispanic","F","translator",1
"Karina","hispanic","F","translator",1
"Karina","hispanic","F","translator",1
"Karina","hispanic","F","dentist",1
"Karina","hispanic","F","nurse",1
"Karina","hispanic","F","dentist",1
"Karina","hispanic","F","dentist",1
"Karina","hispanic","F","software developer",2
"Karina","hispanic","F","translator",1
"Karina","hispanic","F","translator",1
"Karina","hispanic","F","graphic designer",2
"Karina","hispanic","F","dentist",1
"Karina","hispanic","F","translator",1
"Karina","hispanic","F","graphic designer",2
"Karina","hispanic","F","doctor",1
"Karina","hispanic","F","dentist",1
"Karina","hispanic","F","accountant",1
"Karina","hispanic","F","graphic designer",2
"Karina","hispanic","F","journalist",1
"Karina","hispanic","F","translator",1
"Karina","hispanic","F","dentist",1
"Karina","hispanic","F","data analyst",2
"Karina","hispanic","F","lawyer",1
"Karina","hispanic","F","accountant",1
"Karina","hispanic","F","lawyer",1
"Karina","hispanic","F","social worker",2
"Karina","hispanic","F","dentist",1
"Karina","hispanic","F","translator",1
"Karina","hispanic","F","dentist",1
"Karina","hispanic","F","nurse",1
"Karina","hispanic","F","translator",1
"Karina","hispanic","F","architect",1
"Vanessa","hispanic","F","graphic designer",2
"Vanessa","hispanic","F","graphic designer",2
"Vanessa","hispanic","F","translator",1
"Vanessa","hispanic","F","dentist",1
"Vanessa","hispanic","F","editor",1
"Vanessa","hispanic","F","data analyst",2
"Vanessa","hispanic","F","architect",1
"Vanessa","hispanic","F","lawyer",1
"Vanessa","hispanic","F","chef",1
"Vanessa","hispanic","F","pilot",1
"Vanessa","hispanic","F","lawyer",1
"Vanessa","hispanic","F","dentist",1
"Vanessa","hispanic","F","dentist",1
"Vanessa","hispanic","F","veterinarian",1
"Vanessa","hispanic","F","teacher",1
"Vanessa","hispanic","F","dentist",1
"Vanessa","hispanic","F","lawyer",1
"Vanessa","hispanic","F","dentist",1
"Vanessa","hispanic","F","lawyer",1
"Vanessa","hispanic","F","dentist",1
"Vanessa","hispanic","F","translator",1
"Vanessa","hispanic","F","actuary",1
"Vanessa","hispanic","F","accountant",1
"Vanessa","hispanic","F","accountant",1
"Vanessa","hispanic","F","dentist",1
"Vanessa","hispanic","F","dentist",1
"Vanessa","hispanic","F","dentist",1
"Vanessa","hispanic","F","accountant",1
"Vanessa","hispanic","F","dentist",1
"Vanessa","hispanic","F","dentist",1
"Vanessa","hispanic","F","accountant",1
"Vanessa","hispanic","F","accountant",1
"Vanessa","hispanic","F","graphic designer",2
"Vanessa","hispanic","F","graphic designer",2
"Vanessa","hispanic","F","dentist",1
"Vanessa","hispanic","F","architect",1
"Vanessa","hispanic","F","dentist",1
"Vanessa","hispanic","F","teacher",1
"Vanessa","hispanic","F","teacher",1
"Vanessa","hispanic","F","graphic designer",2
"Vanessa","hispanic","F","accountant",1
"Vanessa","hispanic","F","systems analyst",2
"Vanessa","hispanic","F","accountant",1
"Vanessa","hispanic","F","graphic designer",2
"Vanessa","hispanic","F","dentist",1
"Vanessa","hispanic","F","marketing manager",2
"Vanessa","hispanic","F","interpreter",1
"Vanessa","hispanic","F","dentist",1
"Vanessa","hispanic","F","dentist",1
"Vanessa","hispanic","F","teacher",1
"Angelia","hispanic","F","paramedic",1
"Angelia","hispanic","F","graphic designer",2
"Angelia","hispanic","F","graphic designer",2
"Angelia","hispanic","F","graphic designer",2
"Angelia","hispanic","F","translator",1
"Angelia","hispanic","F","statistician",1
"Angelia","hispanic","F","graphic designer",2
"Angelia","hispanic","F","graphic designer",2
"Angelia","hispanic","F","graphic designer",2
"Angelia","hispanic","F","graphic designer",2
"Angelia","hispanic","F","graphic designer",2
"Angelia","hispanic","F","graphic designer",2
"Angelia","hispanic","F","graphic designer",2
"Angelia","hispanic","F","librarian",1
"Angelia","hispanic","F","teacher",1
"Angelia","hispanic","F","translator",1
"Angelia","hispanic","F","librarian",1
"Angelia","hispanic","F","translator",1
"Angelia","hispanic","F","accountant",1
"Angelia","hispanic","F","data analyst",2
"Angelia","hispanic","F","graphic designer",2
"Angelia","hispanic","F","translator",1
"Angelia","hispanic","F","translator",1
"Angelia","hispanic","F","teacher",1
"Angelia","hispanic","F","lawyer",1
"Angelia","hispanic","F","translator",1
"Angelia","hispanic","F","translator",1
"Angelia","hispanic","F","software engineer",2
"Angelia","hispanic","F","graphic designer",2
"Angelia","hispanic","F","graphic designer",2
"Angelia","hispanic","F","accountant",1
"Angelia","hispanic","F","accountant",1
"Angelia","hispanic","F","translator",1
"Angelia","hispanic","F","lawyer",1
"Angelia","hispanic","F","graphic designer",2
"Angelia","hispanic","F","translator",1
"Angelia","hispanic","F","translator",1
"Angelia","hispanic","F","graphic designer",2
"Angelia","hispanic","F","graphic designer",2
"Angelia","hispanic","F","photographer",1
"Angelia","hispanic","F","accountant",1
"Angelia","hispanic","F","graphic designer",2
"Angelia","hispanic","F","teacher",1
"Angelia","hispanic","F","dentist",1
"Angelia","hispanic","F","graphic designer",2
"Angelia","hispanic","F","translator",1
"Angelia","hispanic","F","graphic designer",2
"Angelia","hispanic","F","lawyer",1
"Angelia","hispanic","F","lawyer",1
"Angelia","hispanic","F","lawyer",1
"Juliana","hispanic","F","graphic designer",2
"Juliana","hispanic","F","graphic designer",2
"Juliana","hispanic","F","architect",1
"Juliana","hispanic","F","data analyst",2
"Juliana","hispanic","F","dentist ",1
"Juliana","hispanic","F","lawyer",1
"Juliana","hispanic","F","graphic designer",2
"Juliana","hispanic","F","translator",1
"Juliana","hispanic","F","graphic designer",2
"Juliana","hispanic","F","teacher",1
"Juliana","hispanic","F","graphic designer",2
"Juliana","hispanic","F","graphic designer",2
"Juliana","hispanic","F","teacher",1
"Juliana","hispanic","F","translator",1
"Juliana","hispanic","F","translator",1
"Juliana","hispanic","F","accountant",1
"Juliana","hispanic","F","florist",1
"Juliana","hispanic","F","dentist",1
"Juliana","hispanic","F","graphic designer",2
"Juliana","hispanic","F","accountant",1
"Juliana","hispanic","F","teacher",1
"Juliana","hispanic","F","engineer",1
"Juliana","hispanic","F","translator",1
"Juliana","hispanic","F","data analyst",2
"Juliana","hispanic","F","dentist",1
"Juliana","hispanic","F","software developer",2
"Juliana","hispanic","F","dentist",1
"Juliana","hispanic","F","graphic designer",2
"Juliana","hispanic","F","data analyst",2
"Juliana","hispanic","F","graphic designer",2
"Juliana","hispanic","F","accountant",1
"Juliana","hispanic","F","translator",1
"Juliana","hispanic","F","architect",1
"Juliana","hispanic","F","accountant",1
"Juliana","hispanic","F","graphic designer",2
"Juliana","hispanic","F","accountant",1
"Juliana","hispanic","F","accountant",1
"Juliana","hispanic","F","teacher",1
"Juliana","hispanic","F","translator",1
"Juliana","hispanic","F","graphic designer",2
"Juliana","hispanic","F","translator",1
"Juliana","hispanic","F","accountant",1
"Juliana","hispanic","F","architect",1
"Juliana","hispanic","F","graphic designer",2
"Juliana","hispanic","F","architect",1
"Juliana","hispanic","F","dentist",1
"Juliana","hispanic","F","graphic designer",2
"Juliana","hispanic","F","chef",1
"Juliana","hispanic","F","dentist",1
"Juliana","hispanic","F","graphic designer",2
"Rosa","hispanic","F","teacher",1
"Rosa","hispanic","F","accountant",1
"Rosa","hispanic","F","dentist",1
"Rosa","hispanic","F","accountant",1
"Rosa","hispanic","F","nurse",1
"Rosa","hispanic","F","teacher",1
"Rosa","hispanic","F","florist",1
"Rosa","hispanic","F","dentist",1
"Rosa","hispanic","F","teacher",1
"Rosa","hispanic","F","dentist",1
"Rosa","hispanic","F","teacher",1
"Rosa","hispanic","F","nurse",1
"Rosa","hispanic","F","dentist",1
"Rosa","hispanic","F","dentist",1
"Rosa","hispanic","F","nurse",1
"Rosa","hispanic","F","teacher",1
"Rosa","hispanic","F","teacher",1
"Rosa","hispanic","F","teacher",1
"Rosa","hispanic","F","accountant",1
"Rosa","hispanic","F","nurse",1
"Rosa","hispanic","F","teacher",1
"Rosa","hispanic","F","dentist",1
"Rosa","hispanic","F","nurse",1
"Rosa","hispanic","F","teacher",1
"Rosa","hispanic","F","dentist",1
"Rosa","hispanic","F","teacher",1
"Rosa","hispanic","F","gardener",1
"Rosa","hispanic","F","graphic designer",2
"Rosa","hispanic","F","florist",1
"Rosa","hispanic","F","nurse",1
"Rosa","hispanic","F","accountant",1
"Rosa","hispanic","F","nurse",1
"Rosa","hispanic","F","teacher",1
"Rosa","hispanic","F","nurse",1
"Rosa","hispanic","F","teacher",1
"Rosa","hispanic","F","teacher",1
"Rosa","hispanic","F","florist",1
"Rosa","hispanic","F","librarian",1
"Rosa","hispanic","F","teacher",1
"Rosa","hispanic","F","teacher",1
"Rosa","hispanic","F","nurse",1
"Rosa","hispanic","F","accountant",1
"Rosa","hispanic","F","accountant",1
"Rosa","hispanic","F","teacher",1
"Rosa","hispanic","F","dentist",1
"Rosa","hispanic","F","teacher",1
"Rosa","hispanic","F","florist",1
"Rosa","hispanic","F","nurse",1
"Rosa","hispanic","F","teacher",1
"Rosa","hispanic","F","accountant",1
"Francisca","hispanic","F","translator",1
"Francisca","hispanic","F","data analyst",2
"Francisca","hispanic","F","architect",1
"Francisca","hispanic","F","dentist",1
"Francisca","hispanic","F","lawyer",1
"Francisca","hispanic","F","librarian",1
"Francisca","hispanic","F","dentist",1
"Francisca","hispanic","F","botanist",1
"Francisca","hispanic","F","teacher",1
"Francisca","hispanic","F","archivist",1
"Francisca","hispanic","F","accountant",1
"Francisca","hispanic","F","lawyer",1
"Francisca","hispanic","F","architect",1
"Francisca","hispanic","F","dentist",1
"Francisca","hispanic","F","translator",1
"Francisca","hispanic","F","translator",1
"Francisca","hispanic","F","translator",1
"Francisca","hispanic","F","nurse",1
"Francisca","hispanic","F","architect",1
"Francisca","hispanic","F","dentist",1
"Francisca","hispanic","F","dentist",1
"Francisca","hispanic","F","teacher",1
"Francisca","hispanic","F","translator",1
"Francisca","hispanic","F","nurse",1
"Francisca","hispanic","F","dentist",1
"Francisca","hispanic","F","human resources manager",3
"Francisca","hispanic","F","translator",1
"Francisca","hispanic","F","translator",1
"Francisca","hispanic","F","teacher",1
"Francisca","hispanic","F","librarian",1
"Francisca","hispanic","F","architect",1
"Francisca","hispanic","F","accountant",1
"Francisca","hispanic","F","dentist",1
"Francisca","hispanic","F","translator",1
"Francisca","hispanic","F","lawyer",1
"Francisca","hispanic","F","veterinarian",1
"Francisca","hispanic","F","social worker",2
"Francisca","hispanic","F","dentist",1
"Francisca","hispanic","F","translator",1
"Francisca","hispanic","F","dentist",1
"Francisca","hispanic","F","translator",1
"Francisca","hispanic","F","botanist",1
"Francisca","hispanic","F","teacher",1
"Francisca","hispanic","F","dentist",1
"Francisca","hispanic","F","dentist",1
"Francisca","hispanic","F","teacher",1
"Francisca","hispanic","F","architect",1
"Francisca","hispanic","F","nurse",1
"Francisca","hispanic","F","librarian",1
"Francisca","hispanic","F","translator",1
"Dora","hispanic","F","archaeologist",1
"Dora","hispanic","F","archaeologist",1
"Dora","hispanic","F","cartographer",1
"Dora","hispanic","F","archaeologist",1
"Dora","hispanic","F","explorer",1
"Dora","hispanic","F","explorer",1
"Dora","hispanic","F","cartographer",1
"Dora","hispanic","F","archaeologist",1
"Dora","hispanic","F","cartographer",1
"Dora","hispanic","F","explorer",1
"Dora","hispanic","F","archaeologist",1
"Dora","hispanic","F","archaeologist",1
"Dora","hispanic","F","cartographer",1
"Dora","hispanic","F","explorer",1
"Dora","hispanic","F","explorer",1
"Dora","hispanic","F","cartographer",1
"Dora","hispanic","F","cartographer",1
"Dora","hispanic","F","explorer",1
"Dora","hispanic","F","cartographer",1
"Dora","hispanic","F","explorer",1
"Dora","hispanic","F","explorer",1
"Dora","hispanic","F","archaeologist",1
"Dora","hispanic","F","interpreter",1
"Dora","hispanic","F","explorer",1
"Dora","hispanic","F","archaeologist",1
"Dora","hispanic","F","explorer",1
"Dora","hispanic","F","explorer",1
"Dora","hispanic","F","cartographer",1
"Dora","hispanic","F","archaeologist",1
"Dora","hispanic","F","cartographer",1
"Dora","hispanic","F","explorer",1
"Dora","hispanic","F","explorer",1
"Dora","hispanic","F","cartographer",1
"Dora","hispanic","F","explorer",1
"Dora","hispanic","F","explorer",1
"Dora","hispanic","F","archaeologist",1
"Dora","hispanic","F","archaeologist",1
"Dora","hispanic","F","explorer",1
"Dora","hispanic","F","explorer",1
"Dora","hispanic","F","explorer",1
"Dora","hispanic","F","explorer",1
"Dora","hispanic","F","cartographer",1
"Dora","hispanic","F","explorer",1
"Dora","hispanic","F","cartographer",1
"Dora","hispanic","F","explorer",1
"Dora","hispanic","F","archaeologist",1
"Dora","hispanic","F","cartographer",1
"Dora","hispanic","F","archaeologist",1
"Dora","hispanic","F","archaeologist",1
"Dora","hispanic","F","archaeologist",1
"Esperanza","hispanic","F","teacher",1
"Esperanza","hispanic","F","teacher",1
"Esperanza","hispanic","F","teacher",1
"Esperanza","hispanic","F","teacher",1
"Esperanza","hispanic","F","teacher",1
"Esperanza","hispanic","F","teacher",1
"Esperanza","hispanic","F","social worker",2
"Esperanza","hispanic","F","teacher",1
"Esperanza","hispanic","F","teacher",1
"Esperanza","hispanic","F","teacher",1
"Esperanza","hispanic","F","teacher",1
"Esperanza","hispanic","F","teacher",1
"Esperanza","hispanic","F","teacher",1
"Esperanza","hispanic","F","teacher",1
